date,nav_118632,nav_118834,nav_118989,nav_119092,nav_119551,nav_120503,nav_120841,nav_122639,nav_125497
2024-07-18,97.7055,167.127,202.567,5419.9047,105.1452,104.7371,278.1595,84.0002,203.6047
2024-07-19,96.409,164.475,198.778,5421.0041,105.1758,103.1529,272.5587,83.2619,200.7347
2024-07-20,96.409,164.475,198.778,5421.0041,105.1758,103.1529,272.5587,83.2619,200.7347
2024-07-21,96.409,164.475,198.778,5421.0041,105.1758,103.1529,272.5587,83.2619,200.7347
2024-07-22,96.7013,165.117,201.385,5424.1728,105.223,103.7408,273.1838,83.7829,202.0355
2024-07-23,96.5445,164.502,200.815,5425.4758,105.2253,103.4111,271.8225,83.8404,201.7018
2024-07-24,96.7617,165.525,203.142,5426.637,105.2595,103.5237,272.8352,83.3111,204.4677
2024-07-25,96.7323,165.61,202.576,5427.5873,105.3408,103.9297,271.9495,82.9565,203.7419
2024-07-26,98.3111,168.389,205.79,5428.5956,105.4135,105.5663,275.7654,84.0106,205.4205
2024-07-27,98.3111,168.389,205.79,5428.5956,105.4135,105.5663,275.7654,84.0106,205.4205
2024-07-28,98.3111,168.389,205.79,5428.5956,105.4135,105.5663,275.7654,84.0106,205.4205
2024-07-29,98.4839,168.998,206.845,5431.7904,105.5119,106.152,276.5895,84.2303,208.2548
2024-07-30,98.6802,169.945,207.667,5432.772,105.5094,106.1309,276.394,84.4549,208.6912
2024-07-31,99.038,170.435,208.753,5433.6933,105.5109,107.2541,278.0632,84.9013,208.4358
2024-08-01,99.1905,170.033,207.349,5434.8589,105.5455,106.8677,277.2299,85.3407,207.8403
2024-08-02,98.3992,168.425,204.858,5435.8684,105.5909,106.2855,274.6382,84.4466,206.2035
2024-08-03,98.3992,168.425,204.858,5435.8684,105.5909,106.2855,274.6382,84.4466,206.2035
2024-08-04,98.3992,168.425,204.858,5435.8684,105.5909,106.2855,274.6382,84.4466,206.2035
2024-08-05,95.6995,163.191,199.062,5439.0651,105.7262,103.3697,265.4979,82.2479,199.5619
2024-08-06,95.1642,162.386,198.226,5439.9349,105.7253,102.7567,263.3229,82.1857,199.0114
2024-08-07,96.5617,165.023,202.013,5441.0345,105.7549,104.7231,269.1662,83.4186,202.0034
2024-08-08,95.9036,164.181,201.042,5441.9641,105.7637,104.0397,269.6324,83.283,201.0925
2024-08-09,96.6915,165.146,201.966,5442.9315,105.7861,105.1196,267.936,83.8388,201.5699
2024-08-10,96.6915,165.146,201.966,5442.9315,105.7861,105.1196,267.936,83.8388,201.5699
2024-08-11,96.6915,165.146,201.966,5442.9315,105.7861,105.1196,267.936,83.8388,201.5699
2024-08-12,96.4431,165.463,201.175,5445.8783,105.8262,104.7072,267.8991,83.7172,202.1742
2024-08-13,95.363,163.718,199.536,5446.294,105.8532,103.6796,266.6449,83.1029,201.6101
2024-08-14,95.3783,163.721,199.195,5447.357,105.8943,103.5686,264.9184,82.9981,200.5532
2024-08-15,95.3783,163.721,199.195,5447.357,105.8943,103.5686,264.9184,82.9981,200.5532
2024-08-16,96.8796,166.54,201.877,5449.5862,105.9116,105.3212,268.1138,84.3808,202.8471
2024-08-17,96.8796,166.54,201.877,5449.5862,105.9116,105.3212,268.1138,84.3808,202.8471
2024-08-18,96.8796,166.54,201.877,5449.5862,105.9116,105.3212,268.1138,84.3808,202.8471
2024-08-19,97.0611,167.363,202.485,5452.8782,105.9818,105.1849,270.7532,84.6819,204.1016
2024-08-20,97.6125,168.268,204.32,5454.3508,106.0252,106.4228,272.1785,85.1607,204.2778
2024-08-21,97.8326,169.102,205.237,5455.8625,106.0518,106.4116,273.4851,85.3124,205.6904
2024-08-22,97.9738,169.418,206.074,5457.1012,106.0858,106.7491,274.1903,85.2776,206.1419
2024-08-23,97.9385,169.207,205.35,5458.18,106.1127,106.6293,273.0467,85.4119,206.3889
2024-08-24,97.9385,169.207,205.35,5458.18,106.1127,106.6293,273.0467,85.4119,206.3889
2024-08-25,97.9385,169.207,205.35,5458.18,106.1127,106.6293,273.0467,85.4119,206.3889
2024-08-26,98.6268,170.472,206.598,5461.0959,106.1703,107.2803,275.7407,85.7622,206.7864
2024-08-27,98.8747,170.987,206.859,5461.7292,106.1953,107.7123,274.5194,85.7119,207.4904
2024-08-28,98.7789,170.803,206.555,5462.7689,106.2365,107.8057,273.5284,85.5251,207.8987
2024-08-29,98.9127,170.962,205.803,5463.5324,106.2648,107.8731,272.5436,85.6244,207.0499
2024-08-30,99.3996,172.153,207.472,5464.4471,106.2668,108.8193,271.8752,85.8868,208.4168
2024-08-31,99.3996,172.153,207.472,5464.4471,106.2668,108.8172,271.8752,85.8868,208.4167
2024-09-01,99.3996,172.153,207.472,5464.4471,106.2668,108.8172,271.8752,85.8868,208.4167
2024-09-02,99.5227,171.785,207.745,5467.6346,106.3054,108.9623,271.6547,86.3868,208.3113
2024-09-03,99.6805,172.276,208.905,5468.8173,106.3329,108.8271,271.965,86.4139,209.171
2024-09-04,99.2067,171.714,208.652,5469.7871,106.3754,108.8874,271.3858,86.2083,208.9043
2024-09-05,99.3569,172.276,210.251,5470.9194,106.4059,108.8654,270.8388,86.2323,210.0836
2024-09-06,98.076,169.876,208.42,5471.7431,106.4146,108.1266,269.5129,85.1393,209.5018
2024-09-07,98.076,169.876,208.42,5471.7431,106.4146,108.1266,269.5129,85.1393,209.5018
2024-09-08,98.076,169.876,208.42,5471.7431,106.4146,108.1266,269.5129,85.1393,209.5018
2024-09-09,98.4675,169.675,207.422,5475.0575,106.4667,108.295,268.7608,85.0535,208.709
2024-09-10,99.2319,170.803,209.877,5475.9756,106.4902,108.8255,270.5326,85.6503,211.8353
2024-09-11,98.7724,169.705,208.802,5477.0398,106.5512,108.7761,268.7056,85.7029,210.1111
2024-09-12,100.2373,172.339,211.153,5477.9222,106.5827,110.5163,271.53,86.6981,211.2842
2024-09-13,100.089,172.632,212.057,5479.344,106.6573,110.5442,274.1736,86.6894,212.6824
2024-09-14,100.089,172.632,212.057,5479.344,106.6573,110.5442,274.1736,86.6894,212.6824
2024-09-15,100.089,172.632,212.057,5479.344,106.6573,110.5442,274.1736,86.6894,212.6824
2024-09-16,100.114,172.568,211.877,5482.4736,106.7623,110.7179,273.4417,87.0366,213.118
2024-09-17,100.0653,172.651,212.149,5483.7926,106.7639,110.9778,272.8506,87.0823,212.8713
2024-09-18,99.968,171.61,209.839,5483.7926,106.7639,111.2418,270.8616,87.2969,212.1974
2024-09-19,99.8842,170.769,209.877,5486.1019,106.8809,111.1788,268.5655,87.5326,211.2903
2024-09-20,100.9598,172.109,211.294,5487.3347,106.929,112.7908,270.5107,88.7115,212.0753
2024-09-21,100.9598,172.109,211.294,5487.3347,106.929,112.7908,270.5107,88.7115,212.0753
2024-09-22,100.9598,172.109,211.294,5487.3347,106.929,112.7908,270.5107,88.7115,212.0753
2024-09-23,101.6433,173.692,213.506,5490.5892,107.0237,113.547,272.0416,88.969,213.6607
2024-09-24,101.7456,174.005,213.999,5491.7099,107.0466,113.5942,273.07,88.9023,212.9454
2024-09-25,102.0413,174.213,213.423,5492.655,107.1126,113.1368,273.8049,89.1877,213.2071
2024-09-26,102.6658,175.205,213.859,5493.8571,107.1966,113.6849,275.1799,89.5987,212.393
2024-09-27,102.7061,175.368,213.612,5495.2936,107.1769,113.6083,276.8504,89.1507,213.8245
2024-09-28,102.7061,175.368,213.612,5495.2936,107.1769,113.6083,276.8504,89.1507,213.8245
2024-09-29,102.7061,175.368,213.612,5495.2936,107.1769,113.6083,276.8504,89.1507,213.8245
2024-09-30,101.4475,173.891,213.171,5500.7013,107.225,112.3338,274.5914,88.6165,213.8541
2024-10-01,101.4323,174.326,213.943,5501.9906,107.3237,112.3285,274.7178,88.6465,214.2759
2024-10-02,101.4323,174.326,213.943,5501.9906,107.3237,112.3285,274.7178,88.6465,214.2759
2024-10-03,99.4889,170.707,209.763,5504.5299,107.3076,110.1986,270.3234,87.4673,211.1073
2024-10-04,98.7098,169.309,207.532,5506.0251,107.2257,109.2162,268.0292,87.0233,210.645
2024-10-05,98.7098,169.309,207.532,5506.0251,107.2257,109.2162,268.0292,87.0233,210.645
2024-10-06,98.7098,169.309,207.532,5506.0251,107.2257,109.2162,268.0292,87.0233,210.645
2024-10-07,97.3987,166.277,204.307,5509.299,107.2487,107.8549,262.0336,85.9761,205.9307
2024-10-08,98.6381,168.346,207.848,5510.3208,107.3126,109.2294,266.6238,86.6821,209.7125
2024-10-09,98.9923,169.357,209.61,5511.8431,107.4772,110.5143,267.5266,86.9591,211.4618
2024-10-10,99.2685,168.978,208.999,5512.9468,107.504,110.2257,265.5001,87.4292,211.2075
2024-10-11,99.139,169.116,209.56,5514.3907,107.5265,110.2456,266.9949,87.5377,211.8682
2024-10-12,99.139,169.116,209.56,5514.3907,107.5265,110.2456,266.9949,87.5377,211.8682
2024-10-13,99.139,169.116,209.56,5514.3907,107.5265,110.2456,266.9949,87.5377,211.8682
2024-10-14,99.6839,169.94,210.495,5517.3612,107.6186,110.681,266.9509,87.8732,212.7061
2024-10-15,99.6355,169.754,211.669,5518.1759,107.6534,110.569,265.9668,88.092,214.6767
2024-10-16,99.5525,169.502,211.274,5519.2375,107.6535,110.0784,265.5359,87.7578,214.6138
2024-10-17,98.6003,167.461,208.521,5520.2522,107.6503,108.5302,262.7987,87.2415,212.5836
2024-10-18,98.9248,168.657,209.021,5521.333,107.6158,108.7862,263.2812,87.6683,212.4258
2024-10-19,98.9248,168.657,209.021,5521.333,107.6158,108.7862,263.2812,87.6683,212.4258
2024-10-20,98.9248,168.657,209.021,5521.333,107.6158,108.7862,263.2812,87.6683,212.4258
2024-10-21,98.4247,167.098,206.514,5524.1631,107.6357,108.0928,260.1379,87.3748,209.1812
2024-10-22,96.8263,163.674,201.876,5525.1776,107.5869,106.4297,254.9976,86.6405,204.119
2024-10-23,96.7928,163.577,203.366,5526.2009,107.6336,106.768,254.7688,86.4885,204.1604
2024-10-24,96.5901,163.446,203.078,5527.3884,107.674,106.5309,254.332,86.4618,202.3794
2024-10-25,95.6705,161.313,200.808,5528.4234,107.6909,105.8433,249.7438,86.1527,199.0257
2024-10-26,95.6705,161.313,200.808,5528.4234,107.6909,105.8433,249.7438,86.1527,199.0257
2024-10-27,95.6705,161.313,200.808,5528.4234,107.6909,105.8433,249.7438,86.1527,199.0257
2024-10-28,96.0172,162.215,202.488,5531.4854,107.6861,105.3964,250.392,86.3152,198.762
2024-10-29,96.8881,163.243,204.281,5532.5972,107.725,105.9613,251.7044,86.8599,199.6621
2024-10-30,96.533,163.138,204.482,5533.6549,107.7881,105.6041,255.0505,86.5263,201.17
2024-10-31,96.3789,162.625,204.576,5535.049,107.8015,105.222,253.5332,85.9814,204.7065
2024-11-01,96.3789,162.625,204.576,5535.049,107.8015,105.222,253.5332,85.9814,204.7065
2024-11-02,96.3789,162.625,204.576,5535.049,107.8015,105.222,253.5332,85.9814,204.7065
2024-11-03,96.3789,162.625,204.576,5535.049,107.8015,105.222,253.5332,85.9814,204.7065
2024-11-04,95.6366,161.47,202.87,5539.5214,107.8739,104.8151,251.6918,85.7645,204.1821
2024-11-05,96.3891,162.955,203.816,5540.8795,107.8874,104.9973,252.3112,86.3781,203.8845
2024-11-06,97.5614,165.421,207.164,5541.99,107.8879,106.7263,256.9198,87.0848,205.5932
2024-11-07,96.8112,164.447,206.336,5543.2316,107.9237,105.9354,253.7427,86.8705,204.9185
2024-11-08,96.4406,163.202,204.985,5544.3048,107.9884,105.3856,250.1345,86.7847,202.8558
2024-11-09,96.4406,163.202,204.985,5544.3048,107.9884,105.3856,250.1345,86.7847,202.8558
2024-11-10,96.4406,163.202,204.985,5544.3048,107.9884,105.3856,250.1345,86.7847,202.8558
2024-11-11,96.5738,162.83,203.85,5547.5341,108.0457,105.1594,248.0054,87.2638,201.1783
2024-11-12,95.3799,160.495,202.309,5548.5622,108.0534,104.013,244.9038,86.5864,198.665
2024-11-13,93.9405,157.197,198.048,5549.7643,108.0513,102.2523,240.373,85.5923,194.6035
2024-11-14,93.9927,157.531,199.426,5550.9097,108.0265,102.3533,240.3952,85.7371,195.8825
2024-11-15,93.9927,157.531,199.426,5550.9097,108.0265,102.3533,240.3952,85.7371,195.8825
2024-11-16,93.9927,157.531,199.426,5550.9097,108.0265,102.3533,240.3952,85.7371,195.8825
2024-11-17,93.9927,157.531,199.426,5550.9097,108.0265,102.3533,240.3952,85.7371,195.8825
2024-11-18,93.7894,156.915,198.401,5555.0635,108.1144,102.287,239.481,85.2443,194.9632
2024-11-19,94.0998,158.115,199.669,5556.1305,108.1459,102.9426,240.0088,85.5699,196.9149
2024-11-20,94.0998,158.115,199.669,5556.1305,108.1459,102.9426,240.0088,85.5699,196.9149
2024-11-21,93.5182,157.381,198.882,5557.9843,108.1547,102.6084,236.6909,85.2303,196.0174
2024-11-22,95.4297,159.895,200.752,5559.0282,108.1301,104.0153,240.6317,86.2203,196.9679
2024-11-23,95.4297,159.895,200.752,5559.0282,108.1301,104.0153,240.6317,86.2203,196.9679
2024-11-24,95.4297,159.895,200.752,5559.0282,108.1301,104.0153,240.6317,86.2203,196.9679
2024-11-25,96.8798,162.976,204.124,5562.2563,108.2199,105.6098,244.5513,86.9296,201.2427
2024-11-26,96.7895,162.897,204.551,5563.3251,108.234,105.3089,245.178,86.9017,201.5981
2024-11-27,97.2127,163.61,204.77,5564.3652,108.2186,105.5935,246.6074,86.9216,202.2303
2024-11-28,96.1824,163.048,204.235,5565.3431,108.248,104.5539,247.0727,86.4025,202.2046
2024-11-29,96.7197,163.952,205.507,5566.4874,108.3481,105.2259,249.1551,86.7639,203.2298
2024-11-30,96.7197,163.952,205.507,5566.4874,108.3481,105.2243,249.1551,86.7639,203.2306
2024-12-01,96.7197,163.952,205.507,5566.4874,108.3481,105.2243,249.1551,86.7639,203.2306
2024-12-02,97.1205,165.075,206.72,5569.9305,108.547,106.339,250.6584,87.2842,203.0662
2024-12-03,98.2022,166.587,208.642,5570.896,108.5772,107.207,252.2592,87.8085,205.6142
2024-12-04,98.6536,167.44,210.541,5572.0927,108.6652,107.6559,252.6181,87.856,206.8799
2024-12-05,99.4147,168.312,210.772,5573.6012,108.7127,108.3787,253.0051,88.384,206.9634
2024-12-06,99.6509,169.067,211.611,5575.0097,108.6492,108.4356,253.4045,88.6888,207.7793
2024-12-07,99.6509,169.067,211.611,5575.0097,108.6492,108.4356,253.4045,88.6888,207.7793
2024-12-08,99.6509,169.067,211.611,5575.0097,108.6492,108.4356,253.4045,88.6888,207.7793
2024-12-09,99.5074,169.206,212.574,5578.25,108.7124,108.3583,253.7464,88.7982,209.1188
2024-12-10,99.546,169.771,213.27,5579.1651,108.7512,108.5727,253.2317,88.9747,210.1936
2024-12-11,99.6289,169.938,213.513,5580.1419,108.7714,108.7957,254.5099,89.405,210.4887
2024-12-12,99.2226,168.923,213.004,5580.6696,108.76,108.5429,252.263,89.1992,209.1364
2024-12-13,99.7847,169.243,212.915,5580.9232,108.7654,108.8347,252.2245,89.4327,209.4705
2024-12-14,99.7847,169.243,212.915,5580.9232,108.7654,108.8347,252.2245,89.4327,209.4705
2024-12-15,99.7847,169.243,212.915,5580.9232,108.7654,108.8347,252.2245,89.4327,209.4705
2024-12-16,99.805,169.458,214.126,5584.4671,108.8176,108.7447,253.2194,89.6441,209.9361
2024-12-17,98.876,167.588,212.239,5585.572,102.2788,107.6416,250.2968,89.1389,209.149
2024-12-18,98.1827,166.331,210.991,5586.4179,102.3051,107.2865,249.1512,88.1624,208.9039
2024-12-19,97.4275,165.234,210.875,5587.01,102.2319,106.5383,247.0122,87.9504,208.1814
2024-12-20,95.8415,162.357,206.698,5588.072,102.2299,104.3714,242.1542,86.8824,203.8639
2024-12-21,95.8415,162.357,206.698,5588.072,102.2299,104.3714,242.1542,86.8824,203.8639
2024-12-22,95.8415,162.357,206.698,5588.072,102.2299,104.3714,242.1542,86.8824,203.8639
2024-12-23,96.1694,162.588,207.014,5590.4471,102.2971,104.9395,244.1149,87.4345,201.8235
2024-12-24,96.1467,162.684,207.408,5590.9435,102.276,104.7647,244.3331,87.4392,201.9117
2024-12-25,96.1467,162.684,207.408,5590.9435,102.276,104.7647,244.3331,87.4392,201.9117
2024-12-26,96.1901,162.897,207.782,5592.9244,102.3057,104.9719,244.0038,87.6152,201.1712
2024-12-27,96.1819,162.906,207.732,5594.0951,102.3377,105.0556,244.066,87.6015,202.2744
2024-12-28,96.1819,162.906,207.732,5594.0951,102.3377,105.0556,244.066,87.6015,202.2744
2024-12-29,96.1819,162.906,207.732,5594.0951,102.3377,105.0556,244.066,87.6015,202.2744
2024-12-30,95.6777,161.651,208.901,5597.3384,102.3935,104.8623,243.4722,87.9604,200.9474
2024-12-31,95.6932,161.961,209.077,5600.5771,102.4261,104.8418,246.4922,87.673,202.025
2025-01-01,96.1113,162.425,209.098,5602.0594,102.4373,105.2098,248.1978,87.9456,204.0133
2025-01-02,97.5681,164.267,211.223,5603.5453,102.4411,107.1106,251.2933,89.0106,204.958
2025-01-03,97.1671,163.413,210.939,5604.3724,102.4734,106.6103,251.7558,88.499,204.7473
2025-01-04,97.1671,163.413,210.939,5604.3724,102.4734,106.6103,251.7558,88.499,204.7473
2025-01-05,97.1671,163.413,210.939,5604.3724,102.4734,106.6103,251.7558,88.499,204.7473
2025-01-06,95.3266,159.937,206.217,5607.5187,102.5428,104.6558,245.1046,87.3465,199.9325
2025-01-07,95.7436,160.507,207.124,5608.3364,102.5942,104.7743,246.128,87.2939,201.51
2025-01-08,95.4138,159.491,204.985,5608.6713,102.5842,103.8402,245.6596,87.3422,199.1083
2025-01-09,94.581,158.292,203.626,5608.9131,102.5669,103.1098,243.7067,86.9907,197.3978
2025-01-10,93.7271,156.066,200.567,5610.3063,102.5788,102.1012,240.3735,86.2777,194.0951
2025-01-11,93.7271,156.066,200.567,5610.3063,102.5788,102.1012,240.3735,86.2777,194.0951
2025-01-12,93.7271,156.066,200.567,5610.3063,102.5788,102.1012,240.3735,86.2777,194.0951
2025-01-13,91.922,151.631,193.758,5613.1264,102.479,99.3562,232.2336,85.0944,187.9708
2025-01-14,92.5951,153.883,196.352,5613.9876,102.5067,100.491,237.2368,85.3784,189.4394
2025-01-15,92.9463,154.399,196.768,5615.6509,102.5547,100.6352,236.8193,86.0188,190.2908
2025-01-16,93.5764,155.855,198.762,5617.329,102.6846,101.4904,239.087,86.0419,191.5461
2025-01-17,93.4158,155.717,198.216,5618.584,102.6971,101.1868,241.8513,85.9236,190.5474
2025-01-18,93.4158,155.717,198.216,5618.584,102.6971,101.1868,241.8513,85.9236,190.5474
2025-01-19,93.4158,155.717,198.216,5618.584,102.6971,101.1868,241.8513,85.9236,190.5474
2025-01-20,93.6339,156.745,199.234,5621.8468,102.7722,101.7412,243.3888,86.3561,191.8699
2025-01-21,91.9008,154.27,196.363,5622.9541,102.833,99.7482,240.1773,85.7245,189.0302
2025-01-22,91.9229,153.313,194.886,5623.6568,102.882,99.589,238.0652,86.2997,186.9925
2025-01-23,92.2667,154.773,197.604,5624.5255,102.8828,100.7177,240.142,86.4111,187.6026
2025-01-24,91.4588,152.48,194.563,5625.5281,102.9,99.8878,236.8418,86.1202,184.8357
2025-01-25,91.4588,152.48,194.563,5625.5281,102.9,99.8878,236.8418,86.1202,184.8357
2025-01-26,91.4588,152.48,194.563,5625.5281,102.9,99.8878,236.8418,86.1202,184.8357
2025-01-27,89.9694,149.502,190.002,5629.0101,103.0191,98.2629,230.121,85.2707,181.1505
2025-01-28,90.2227,149.377,189.346,5630.4184,103.0551,98.499,228.974,85.6737,179.9981
2025-01-29,91.4688,151.903,193.404,5632.2632,103.0631,100.3048,232.2161,86.3242,184.474
2025-01-30,91.7379,151.809,193.484,5633.6602,103.0995,100.5817,234.0211,86.4548,183.9481
2025-01-31,92.8772,153.628,195.306,5634.8733,103.1194,101.3764,238.7459,87.4349,185.8927
2025-02-01,92.8772,153.628,195.306,5634.8733,103.1194,101.3764,238.7459,87.4349,185.8927
2025-02-02,92.8772,153.628,195.306,5634.8733,103.1194,101.3764,238.7459,87.4349,185.8927
2025-02-03,92.4237,152.22,193.041,5638.0374,103.2079,101.8419,229.5876,87.379,186.5887
2025-02-04,93.9231,154.569,195.631,5639.5493,103.2096,103.0829,233.8514,87.9923,187.7402
2025-02-05,93.8883,155.305,197.587,5641.2929,103.2887,103.119,234.77,87.7154,188.0012
2025-02-06,93.4896,154.468,196.219,5644.1449,103.3557,102.6583,233.5121,87.7441,188.2236
2025-02-07,93.319,154.457,196.636,5644.185,103.2983,102.7818,232.7949,87.236,186.6001
2025-02-08,93.319,154.457,196.636,5644.185,103.2983,102.7818,232.7949,87.236,186.6001
2025-02-09,93.319,154.457,196.636,5644.185,103.2983,102.7818,232.7949,87.236,186.6001
2025-02-10,92.1773,151.998,193.168,5646.022,103.3119,101.4198,228.5437,86.8683,183.4947
2025-02-11,90.5443,148.596,188.393,5647.2714,103.3491,99.5049,223.6698,85.9313,178.8097
2025-02-12,90.3408,148.026,187.544,5648.4814,103.3327,99.4579,223.747,85.9582,178.0673
2025-02-13,90.3684,148.336,187.871,5650.1659,103.3413,99.6044,224.7555,86.1979,177.2214
2025-02-14,89.5741,145.725,184.343,5651.0746,103.3587,98.4378,220.1629,85.811,173.7027
2025-02-15,89.5741,145.725,184.343,5651.0746,103.3587,98.4378,220.1629,85.811,173.7027
2025-02-16,89.5741,145.725,184.343,5651.0746,103.3587,98.4378,220.1629,85.811,173.7027
2025-02-17,89.5693,146.27,184.794,5654.1189,103.4024,98.3385,221.5414,85.972,172.6017
2025-02-18,89.5354,146.157,184.291,5655.0607,103.428,98.3192,219.7878,85.8927,170.6351
2025-02-19,90.0404,147.255,186.039,5655.0607,103.428,98.672,221.7637,85.7517,172.8542
2025-02-20,90.3489,148.022,187.775,5657.2867,103.4473,98.9287,223.4854,85.9271,173.7251
2025-02-21,89.8495,146.975,185.65,5658.526,103.4606,98.1576,222.1916,85.1573,173.194
2025-02-22,89.8495,146.975,185.65,5658.526,103.4606,98.1576,222.1916,85.1573,173.194
2025-02-23,89.8495,146.975,185.65,5658.526,103.4606,98.1576,222.1916,85.1573,173.194
2025-02-24,88.9334,145.574,184.079,5662.8036,103.523,97.2366,219.5091,84.5628,171.0281
2025-02-25,88.7605,144.782,183.104,5663.4085,103.5311,97.3105,217.6951,84.2928,170.5772
2025-02-26,88.7605,144.782,183.104,5663.4085,103.5311,97.3105,217.6951,84.2928,170.5772
2025-02-27,88.4321,143.89,182.39,5665.5035,103.475,96.8975,215.2527,84.1972,169.2761
2025-02-28,86.9222,141.099,178.626,5666.3039,103.4542,94.9501,209.9337,83.4913,167.2753
2025-03-01,86.9222,141.099,178.626,5666.3039,103.4542,94.9501,209.9337,83.4913,167.2753
2025-03-02,86.9222,141.099,178.626,5666.3039,103.4542,94.9501,209.9337,83.4913,167.2753
2025-03-03,86.983,141.517,178.67,5668.836,103.4915,95.4362,208.6743,82.891,166.5363
2025-03-04,87.1643,141.945,178.242,5669.5153,103.4961,95.5268,208.1479,82.6843,167.4144
2025-03-05,88.2535,145.035,182.77,5669.8421,103.5156,96.6508,214.3513,83.7353,170.5378
2025-03-06,89.174,146.473,184.163,5670.7057,103.577,97.2896,217.3614,83.8674,173.0546
2025-03-07,89.1195,146.107,183.279,5671.5,103.5932,97.102,217.7349,83.8166,173.6464
2025-03-08,89.1195,146.107,183.279,5671.5,103.5932,97.102,217.7349,83.8166,173.6464
2025-03-09,89.1195,146.107,183.279,5671.5,103.5932,97.102,217.7349,83.8166,173.6464
2025-03-10,88.5879,144.712,181.349,5675.2614,103.6318,96.3467,215.3282,83.337,171.8878
2025-03-11,88.5042,145.102,181.318,5676.1432,103.6633,96.6916,215.8426,83.2603,170.8118
2025-03-12,88.3738,144.6,180.444,5677.2615,103.6937,96.5719,216.5917,83.5579,170.9127
2025-03-13,88.0656,143.612,178.72,5679.1086,103.7314,96.1511,215.2816,83.0488,170.4454
2025-03-14,88.0656,143.612,178.72,5679.1086,103.7314,96.1511,215.2816,83.0488,170.4454
2025-03-15,88.0656,143.612,178.72,5679.1086,103.7314,96.1511,215.2816,83.0488,170.4454
2025-03-16,88.0656,143.612,178.72,5679.1086,103.7314,96.1511,215.2816,83.0488,170.4454
2025-03-17,88.6746,144.497,179.946,5683.8145,103.8183,96.9284,216.0426,83.7786,170.8415
2025-03-18,90.2544,147.453,183.55,5685.3043,103.8685,98.7757,219.8179,84.2963,174.3065
2025-03-19,90.9711,149.469,186.667,5687.3531,103.9843,99.6691,224.1758,84.7678,176.277
2025-03-20,91.6767,150.627,188.315,5689.694,104.0851,100.6482,226.422,85.2293,177.2546
2025-03-21,92.543,152.35,190.675,5693.8851,104.1787,101.6223,228.9535,85.8483,179.8765
2025-03-22,92.543,152.35,190.675,5693.8851,104.1787,101.6223,228.9535,85.8483,179.8765
2025-03-23,92.543,152.35,190.675,5693.8851,104.1787,101.6223,228.9535,85.8483,179.8765
2025-03-24,93.8123,154.037,192.757,5700.1857,104.2711,102.5148,231.563,86.9302,181.6626
2025-03-25,93.5158,153.023,191.35,5701.1631,104.3152,102.1034,228.5638,86.9378,181.1499
2025-03-26,92.657,151.866,189.936,5704.2365,104.4275,101.5005,226.7785,86.3858,178.8617
2025-03-27,93.3884,152.838,191.291,5705.1533,104.5887,101.9948,228.4303,86.4471,178.6535
2025-03-28,92.8735,152.222,190.726,5713.7697,104.798,101.5135,227.7198,85.8371,178.5548
2025-03-29,92.8735,152.222,190.726,5713.7697,104.798,101.5135,227.7198,85.8371,178.5548
2025-03-30,92.8735,152.222,190.726,5713.7697,104.798,101.5135,227.7198,85.8371,178.5548
2025-03-31,92.8702,152.215,190.72,5716.824,104.8517,101.5097,227.7234,85.8434,178.5628
2025-04-01,91.6629,150.82,188.3,5716.824,104.8517,100.0834,226.6597,84.9643,178.3073
2025-04-02,92.4165,152.113,189.787,5726.3244,105.2693,101.0307,229.4658,85.1159,180.504
2025-04-03,92.2243,152.13,189.681,5730.5444,105.407,100.777,230.6728,84.5849,181.0205
2025-04-04,90.4333,148.272,184.712,5732.122,105.4731,99.3327,223.1421,83.6171,176.8853
2025-04-05,90.4333,148.272,184.712,5732.122,105.4731,99.3327,223.1421,83.6171,176.8853
2025-04-06,90.4333,148.272,184.712,5732.122,105.4731,99.3327,223.1421,83.6171,176.8853
2025-04-07,87.7802,143.457,179.056,5735.1937,105.4895,96.4224,216.2363,82.0594,171.893
2025-04-08,89.2409,146.014,181.742,5736.6882,105.4798,98.1202,221.4525,82.6208,174.6198
2025-04-09,88.641,144.566,180.45,5740.7071,105.595,97.7243,220.3787,83.5909,173.4024
2025-04-10,88.641,144.566,180.45,5740.7071,105.595,97.7243,220.3787,83.5909,173.4024
2025-04-11,90.0693,147.499,183.577,5744.5695,105.7166,99.4468,223.7678,84.3987,177.359
2025-04-12,90.0693,147.499,183.577,5744.5695,105.7166,99.4468,223.7678,84.3987,177.359
2025-04-13,90.0693,147.499,183.577,5744.5695,105.7166,99.4468,223.7678,84.3987,177.359
2025-04-14,90.0693,147.499,183.577,5744.5695,105.7166,99.4468,223.7678,84.3987,177.359
2025-04-15,92.3268,151.323,188.529,5749.0705,105.8256,101.8933,229.1942,85.4091,181.4688
2025-04-16,92.8983,152.417,190.178,5750.2512,105.9138,102.318,231.0771,85.2456,182.6797
2025-04-17,94.1055,154.109,191.421,5751.9598,106.0393,103.6475,233.07,85.9851,183.494
2025-04-18,94.1055,154.109,191.421,5751.9598,106.0393,103.6475,233.07,85.9851,183.494
2025-04-19,94.1055,154.109,191.421,5751.9598,106.0393,103.6475,233.07,85.9851,183.494
2025-04-20,94.1055,154.109,191.421,5751.9598,106.0393,103.6475,233.07,85.9851,183.494
